checkpoint,precision,recall,F1
1,0.5056640154254037,0.46676678346960343,0.48543745480838757
2,0.5117232234343921,0.47221758718504925,0.4911773213769164
3,0.5161446365945096,0.4747761277045442,0.4945968653127444
4,0.5197050290135397,0.4782245953612548,0.49810271413260726
5,0.5206026502087493,0.47855831803771065,0.4986958789775691
6,0.5274299885078328,0.48501028978252403,0.5053314789058878
7,0.5316739341085271,0.4882918961010067,0.5090603345800354
8,0.5288223576990403,0.48729072807163915,0.5072077809297748
9,0.5225747960108794,0.4808943767729017,0.5008689607229754
10,0.532877209978203,0.4895155459146782,0.5102768517176403
11,0.5366222760290557,0.4930752544635408,0.5139279399402882
12,0.5348766924564797,0.49218532732632514,0.512643744749877
13,0.5354140204439606,0.4923521886645531,0.5129809921186833
14,0.5401088929219601,0.4965793425663274,0.5174302355907155
15,0.5398005439709882,0.4967462039045553,0.5173792144595064
16,0.5402792046896718,0.4972467879192391,0.5178705902797891
17,0.5349258052841115,0.49324211580176874,0.5132389964406632
18,0.540485097140099,0.4982479559486067,0.5185077996121901
19,0.5411707847520087,0.4982479559486067,0.5188231205838064
