checkpoint,precision,recall,F1
1,0.5038447675117145,0.46648868123922355,0.48444765342960283
2,0.5095157793302819,0.4705489738027699,0.4892577277853281
3,0.5184849583182313,0.4773902886701151,0.497089740248458
4,0.5232825350749879,0.48128371989543356,0.5014051861509488
5,0.5223438350365847,0.4804494132042939,0.5005214972766253
6,0.5229673447214341,0.4818955448022693,0.5015920801250506
7,0.5265992858439751,0.4839535013070805,0.5043765578807026
8,0.5281570996978852,0.4861783191501196,0.5062990529699672
9,0.5300665456745312,0.48734634851771513,0.5078095569271784
10,0.5327249652504986,0.49029423215974194,0.5106296703933269
11,0.5344078232524447,0.4924078091106291,0.5125488493269648
12,0.5335148215366001,0.49051671394404583,0.5111130429742966
13,0.5356106408706167,0.4927415317870849,0.5132825400504071
14,0.5346827794561934,0.49218532732632514,0.512554664195314
15,0.5353065539112051,0.49290839312531287,0.513233335263798
16,0.5341644979725232,0.4909060570665777,0.5116225146368327
17,0.5346827794561934,0.49218532732632514,0.512554664195314
18,0.5360512944592306,0.49290839312531287,0.5135753817623366
19,0.5374063330916122,0.49463262695366816,0.5151330842529035
