checkpoint,precision,recall,F1
1,0.0759349346305868,0.05230275213347062,0.06194132418439789
2,0.10909308161070617,0.07966424096469645,0.09208456045507726
3,0.13599133554457457,0.10518324607329843,0.11861954949369706
4,0.1670775989599677,0.13008498979075409,0.14627876171319237
5,0.1904164684513255,0.15368505558561232,0.17009029890385824
6,0.2100543188838002,0.17207321967647932,0.18917622683497679
7,0.22761434846876105,0.19081278251915457,0.20759517706256525
8,0.244612987012987,0.20547012724067512,0.223339467643097
9,0.257034961627482,0.22096168950170172,0.2376371434738946
10,0.26168711410472295,0.22783838031241818,0.24359249479842135
11,0.2646695551590958,0.235626767200754,0.24930517723751397
12,0.272402000513966,0.24049705050787112,0.2554571997960791
13,0.27753590354799945,0.24585958360238042,0.2607392052710481
14,0.2765871255232547,0.2502312431281523,0.26274991295424144
15,0.280336179809935,0.25380896699767885,0.2664138638528614
16,0.283895864531736,0.2580898523405592,0.27037849698299504
17,0.2848543541832821,0.26180669482355406,0.2728446707893779
18,0.28974466144843836,0.26617913990505443,0.2774624313211803
19,0.2879778248084955,0.2683514258787392,0.27781843148946167
20,0.29343274052094875,0.2727114058818396,0.2826928643797945
21,0.2946534207215159,0.27385544481873875,0.28387400264152995
22,0.29480473217466296,0.27444888555320895,0.2842628581759016
23,0.2969180327868852,0.27658906070019895,0.28639324857914755
24,0.30099535005322225,0.2813258164173634,0.2908283863517439
25,0.2999386057933806,0.28137107752452095,0.29035831029545517
26,0.3051945627007245,0.28527296844456856,0.2948977014397575
27,0.3065780409242399,0.2873898245920237,0.2966739937299556
28,0.3053080129689671,0.28762174049638706,0.2962010982394018
29,0.3071554524361949,0.2888159731918459,0.2977035377931295
30,0.3106251281764454,0.29079833839494534,0.300384923961742
31,0.3104443375633579,0.2929409300377042,0.3014387584646059
32,0.313257942117402,0.293972875320731,0.30330917113142136
33,0.3144137415982076,0.293948227408403,0.3038367508953621
34,0.31703172558026627,0.2963105169464903,0.3063210976896916
35,0.31463140227595493,0.2977813465533192,0.30597456639104625
36,0.31425464063853714,0.2975581659190477,0.3056785784726829
37,0.3157420019879984,0.2993856250218173,0.30734635370005375
38,0.3178354786210978,0.29994066110509965,0.30862889467540633
39,0.3202668430918514,0.3041732846944653,0.3120126760185127
40,0.3231552162849873,0.30368456879548983,0.3131174977954541
41,0.32065257420637844,0.30391985758665224,0.3120620755156533
42,0.32407801090673816,0.30596715360315546,0.31476228095374886
43,0.3267067602182871,0.3072103049238127,0.31665872066350625
44,0.32580507925938257,0.3073996509598604,0.3163348688523118
45,0.3265325031502483,0.30754865171480933,0.3167563972352798
46,0.3295758431139504,0.30969374400139604,0.3193256142434302
47,0.3269234318194401,0.3092270632593213,0.3178291096658444
48,0.3286009673965218,0.31064453636316036,0.319370553457201
49,0.32527142569435546,0.31009565035257974,0.31750230093556486
