checkpoint,precision,recall,F1
1,0.5866666666666667,0.5866666666666667,0.5866666666666667
2,0.5733333333333334,0.5733333333333334,0.5733333333333334
3,0.6133333333333333,0.6133333333333333,0.6133333333333333
4,0.6133333333333333,0.6133333333333333,0.6133333333333333
5,0.6533333333333333,0.6533333333333333,0.6533333333333333
6,0.5333333333333333,0.5333333333333333,0.5333333333333333
7,0.68,0.68,0.68
8,0.68,0.68,0.68
9,0.6133333333333333,0.6133333333333333,0.6133333333333333
10,0.6666666666666666,0.6666666666666666,0.6666666666666666
11,0.64,0.64,0.64
12,0.6666666666666666,0.6666666666666666,0.6666666666666666
13,0.68,0.68,0.68
14,0.5866666666666667,0.5866666666666667,0.5866666666666667
15,0.64,0.64,0.64
16,0.6933333333333334,0.6933333333333334,0.6933333333333334
17,0.68,0.68,0.68
18,0.6666666666666666,0.6666666666666666,0.6666666666666666
19,0.6933333333333334,0.6933333333333334,0.6933333333333334
20,0.5866666666666667,0.5866666666666667,0.5866666666666667
21,0.72,0.72,0.72
22,0.7066666666666667,0.7066666666666667,0.7066666666666667
23,0.72,0.72,0.72
24,0.6666666666666666,0.6666666666666666,0.6666666666666666
25,0.6133333333333333,0.6133333333333333,0.6133333333333333
26,0.6933333333333334,0.6933333333333334,0.6933333333333334
27,0.6266666666666667,0.6266666666666667,0.6266666666666667
28,0.6533333333333333,0.6533333333333333,0.6533333333333333
29,0.68,0.68,0.68
30,0.6933333333333334,0.6933333333333334,0.6933333333333334
31,0.6666666666666666,0.6666666666666666,0.6666666666666666
32,0.6133333333333333,0.6133333333333333,0.6133333333333333
33,0.6666666666666666,0.6666666666666666,0.6666666666666666
34,0.64,0.64,0.64
35,0.68,0.68,0.68
36,0.6533333333333333,0.6533333333333333,0.6533333333333333
37,0.64,0.64,0.64
38,0.68,0.68,0.68
39,0.64,0.64,0.64
40,0.6666666666666666,0.6666666666666666,0.6666666666666666
41,0.6666666666666666,0.6666666666666666,0.6666666666666666
42,0.64,0.64,0.64
43,0.6133333333333333,0.6133333333333333,0.6133333333333333
44,0.6266666666666667,0.6266666666666667,0.6266666666666667
45,0.6133333333333333,0.6133333333333333,0.6133333333333333
46,0.7333333333333333,0.7333333333333333,0.7333333333333333
47,0.6533333333333333,0.6533333333333333,0.6533333333333333
48,0.6933333333333334,0.6933333333333334,0.6933333333333334
49,0.6533333333333333,0.6533333333333333,0.6533333333333333
50,0.6133333333333333,0.6133333333333333,0.6133333333333333
51,0.6933333333333334,0.6933333333333334,0.6933333333333334
52,0.6266666666666667,0.6266666666666667,0.6266666666666667
53,0.6533333333333333,0.6533333333333333,0.6533333333333333
54,0.6933333333333334,0.6933333333333334,0.6933333333333334
55,0.6,0.6,0.6
56,0.64,0.64,0.64
57,0.7066666666666667,0.7066666666666667,0.7066666666666667
58,0.68,0.68,0.68
59,0.6266666666666667,0.6266666666666667,0.6266666666666667
60,0.6,0.6,0.6
61,0.64,0.64,0.64
62,0.6266666666666667,0.6266666666666667,0.6266666666666667
63,0.6266666666666667,0.6266666666666667,0.6266666666666667
64,0.7066666666666667,0.7066666666666667,0.7066666666666667
65,0.6266666666666667,0.6266666666666667,0.6266666666666667
66,0.6133333333333333,0.6133333333333333,0.6133333333333333
67,0.6533333333333333,0.6533333333333333,0.6533333333333333
68,0.6666666666666666,0.6666666666666666,0.6666666666666666
69,0.6533333333333333,0.6533333333333333,0.6533333333333333
70,0.6266666666666667,0.6266666666666667,0.6266666666666667
71,0.64,0.64,0.64
72,0.6133333333333333,0.6133333333333333,0.6133333333333333
73,0.6666666666666666,0.6666666666666666,0.6666666666666666
74,0.64,0.64,0.64
75,0.7066666666666667,0.7066666666666667,0.7066666666666667
76,0.6533333333333333,0.6533333333333333,0.6533333333333333
77,0.64,0.64,0.64
78,0.7066666666666667,0.7066666666666667,0.7066666666666667
79,0.6933333333333334,0.6933333333333334,0.6933333333333334
80,0.6533333333333333,0.6533333333333333,0.6533333333333333
81,0.5733333333333334,0.5733333333333334,0.5733333333333334
82,0.64,0.64,0.64
83,0.6133333333333333,0.6133333333333333,0.6133333333333333
84,0.64,0.64,0.64
85,0.5866666666666667,0.5866666666666667,0.5866666666666667
86,0.6533333333333333,0.6533333333333333,0.6533333333333333
87,0.68,0.68,0.68
88,0.7333333333333333,0.7333333333333333,0.7333333333333333
89,0.7066666666666667,0.7066666666666667,0.7066666666666667
90,0.6666666666666666,0.6666666666666666,0.6666666666666666
91,0.6933333333333334,0.6933333333333334,0.6933333333333334
92,0.6533333333333333,0.6533333333333333,0.6533333333333333
93,0.6266666666666667,0.6266666666666667,0.6266666666666667
94,0.6133333333333333,0.6133333333333333,0.6133333333333333
95,0.6533333333333333,0.6533333333333333,0.6533333333333333
96,0.6133333333333333,0.6133333333333333,0.6133333333333333
97,0.6266666666666667,0.6266666666666667,0.6266666666666667
98,0.68,0.68,0.68
99,0.64,0.64,0.64
