checkpoint,precision,recall,F1
1,0.48878366380585975,0.45931364369542244,0.4735906405918449
2,0.5010427218018233,0.46771233105289506,0.483804153961222
3,0.5113806081605831,0.4761110184103676,0.4931159629010888
4,0.5070026334689969,0.47116079870960564,0.48842505837921985
5,0.5140874558832327,0.4780021135769509,0.49538851740834683
6,0.512127927172546,0.47561043439568385,0.49319414003922024
7,0.5172910662824207,0.4792257633906224,0.4975313988739714
8,0.5171150612539034,0.4789476611602425,0.49730010684069187
9,0.519695425385215,0.4821180265865732,0.5002019735703156
10,0.5252616383976904,0.48573335558151176,0.5047247507585608
11,0.5212644712374782,0.4833416764002447,0.5015873015873016
12,0.5222535888041324,0.4836197786306246,0.5021947556890377
13,0.5272333774197427,0.4877913120863229,0.5067460202813971
14,0.5251547755003907,0.48595583736581566,0.5047954703027502
15,0.5233886483886484,0.4841759830913844,0.503019271329924
16,0.5282713085234093,0.4895155459146782,0.5081555472155663
17,0.5280264343646741,0.48884810056176653,0.5076825323475047
18,0.5263284299009306,0.48756883030201903,0.5062077727088987
19,0.5294435764932099,0.490071750375438,0.5089974293059125
20,0.5245566576495341,0.4853440124589799,0.5041890564511469
21,0.5310452605638035,0.4914066410812615,0.5104575918650335
22,0.5230140608099988,0.4841203626453084,0.5028162098148522
23,0.5246628708420737,0.4869013849491073,0.5050773136395108
24,0.5325610707640598,0.4935202180321486,0.5122979214780601
25,0.5278977681785457,0.4894043050225263,0.5079227638756603
